id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1.39999E+18,Wed Jun 02 07:36:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sicepat_ekspres min ini udah lima harian stuck mulu bisa mintol dicekkin kah ini resinya 002538522469,min harian stuck melulu mintol dicekkin resinya,in,0,0,Eclipseal20,,,sicepat_ekspres,,
1.39999E+18,Wed Jun 02 07:32:36 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@araisyi 002541643837 dan 002541398774 Hi kak, mohon maaf atas kendala ini ya, agar memudahkan kami melakukan proses investigasi,kakak bantu hubungi kami melalui Channel email atau Line ya Kak, untuk alamat nya bisa akses melalui link https://t.co/bIRZJDQuKF. Terima kasih ^",hai kak mohon maaf kendala memudahkan melakukan proses investigasi kakak bantu hubungi channel email line kak alamat nya akses link terima kasih,in,0,0,sicepat_ekspres,FALSE,,araisyi,Indonesia,
1.39999E+18,Wed Jun 02 07:29:37 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@Ryand_H Baik kakak, saat ini sudah kami follow up ke tim terkait kami dan bisa dibantu ka untuk nomor telepon kakak melalui DM kami ya ka. Terima kasih ^AG48",kakak follow up tim terkait dibantu kakak nomor telepon kakak dm kakak terima kasih ag,in,0,0,sicepat_ekspres,,,Ryand_H,Indonesia,
1.39999E+18,Wed Jun 02 07:27:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@diarasati Haha iya kk resinya baru aja nih dikirim sicepat _Ÿ˜‚Semoga suka ya dg acrylic lelouch nya _Ÿ¥°_Ÿ’•_Ÿ’•_Ÿ’•Mono tunggu next ordernya jg ya kakâœ¨",tertawa kakak resinya dikirim sicepat semoga suka dg acrylic lelouch nya mono tunggu ordernya kak,in,1,0,monomania_id,,,diarasati,"Jakarta Selatan, DKI Jakarta",
1.39999E+18,Wed Jun 02 07:24:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres paket saya dengan no resi 002541643837 dan 002541398774 statusnya udah delivered padahal saya belum nerima barangnya gimana ya?,paket resi statusnya delivered nerima barangnya,in,0,0,araisyi,,,sicepat_ekspres,,
1.39999E+18,Wed Jun 02 07:21:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres Min mana belum ada follow up sama sekali ini,min follow up,in,0,0,Ryand_H,,,sicepat_ekspres,"Bojongsoang, Indonesia",
1.39999E+18,Wed Jun 02 07:21:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mas2 paket yang biasa nganterin paket yang baik harus tu sicepat doang _Ÿ™‚,mas paket nganterin paket tu sicepat doang,in,0,0,sapachilmi,,,,"Blora, Indonesia",
1.39999E+18,Wed Jun 02 07:12:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@sicepat_ekspres Tolong segera di pick up https://t.co/aH6iQoMq2G",pick up,in,0,0,PoetOfNation1,FALSE,,sicepat_ekspres,,
1.39999E+18,Wed Jun 02 07:04:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@cimengimnida BENERRR gue benci bgt kalo shopee express lama beeet mending ganti sicepat,benerrr benci banget shopee express beeet lebih baik ganti sicepat,in,0,0,_vforvia,,,cimengimnida,ca,
1.39998E+18,Wed Jun 02 07:03:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shopee express lama banget dahh_Ÿ‘_ mending sicepat atau jnt anjir,shopee express banget dahh lebih baik sicepat jnt anjing,in,0,0,cimengimnida,,,,wakanda,
1.39998E+18,Wed Jun 02 07:02:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres cek dm dong kak,cek dm kak,in,0,0,drndmme,,,sicepat_ekspres,,
1.39998E+18,Wed Jun 02 07:01:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@p0rror0w Emng kalo pake sicepat tuh bener"" cepet bngt dateng nya",memang pakai sicepat tuh benar cepat bngt dateng nya,in,0,0,dsymlh,,,p0rror0w,ë°©íƒ„ì†Œë…„ë‹¨ ,
1.39998E+18,Wed Jun 02 06:52:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @markbitee: @njmcity00 aku saranin nih kalau mau pipa poster aman pake sicepatsoalnya aku kejadian 2x hilang tanpa konfirmasi ke buyerâ€_",saranin pipa poster aman pakai sicepatsoalnya kejadian x hilang konfirmasi buyer,in,0,38,inenoviantii,,,"markbitee, njmcity00",Virtual paradise,
1.39998E+18,Wed Jun 02 06:49:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sellkpopfess @dandelionisaflo Aku juga udh ceesan sama j*t, sicepat, jneee ueueue hmu kak",ceesan j t sicepat jneee ueueue hmu kak,in,0,0,greynjun,,,"sellkpopfess, dandelionisaflo",,
1.39998E+18,Wed Jun 02 06:47:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sicepat ternyata betul-betul cepat,sicepat cepat,in,0,0,jauhrer,,,,,
1.39998E+18,Wed Jun 02 06:47:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ikibeael_ ""sicepat""",sicepat,en,0,0,madreza95,,,ikibeael_,Depok,
1.39998E+18,Wed Jun 02 06:44:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BoopPJihoon Udah ngalahin paket sicepat,ngalahin paket sicepat,in,0,0,BoopSJAKE,,,BoopPJihoon,,
1.39998E+18,Wed Jun 02 06:37:40 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@julielevine_  002541371994 Baik Kak, mohon maaf sebelumnya bisa dibantu untuk infokan nama penerima, alamat lengkap dan nomor telpon yang aktif melalui DM kami ya Kak, terima kasih ^",kak mohon maaf dibantu infokan nama penerima alamat lengkap nomor telpon aktif dm kak terima kasih,in,0,0,sicepat_ekspres,,,julielevine_,Indonesia,
1.39998E+18,Wed Jun 02 06:35:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@tubirfess Bismillah gratis ongkir seumur hidup @sicepat_ekspres,bismillah gratis ongkos kirim seumur,in,0,0,svvnrise,,,"tubirfess, sicepat_ekspres",Moon,
1.39998E+18,Wed Jun 02 06:34:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sebagian msh di gudang sicepat :)))) https://t.co/IUwgOsgn8M,gudang sicepat,in,0,0,cina_tanpatoko,FALSE,,,"Menteng, Indonesia",
1.39998E+18,Wed Jun 02 06:34:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@txtdariolshop_ sicepat,sicepat,en,0,0,social__observe,,,txtdariolshop_,"East Java, Indonesia",
1.39998E+18,Wed Jun 02 06:34:41 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @markbitee: @njmcity00 aku saranin nih kalau mau pipa poster aman pake sicepatsoalnya aku kejadian 2x hilang tanpa konfirmasi ke buyerâ€_",saranin pipa poster aman pakai sicepatsoalnya kejadian x hilang konfirmasi buyer,in,0,38,strchans,,,"markbitee, njmcity00",,
1.39998E+18,Wed Jun 02 06:34:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tubirfess Gak gue saranin pake a*teraja pas traffic belanjol lagi tinggi. Kalo bisa juga hindarin pake layanan yang reguler, pakenya yang sameday or minimal nextday. Yg paling mantep sih pake SiCepat aja udah, kurirnya jin semua, baru pesen siang, sore udah nyampe depan pager_Ÿ‘ç_Ÿè»_Ÿ‘ç_Ÿè»_Ÿ‘ç_Ÿè»_Ÿ‘ç_Ÿè»_Ÿ”¥_Ÿ”¥_Ÿ”¥",tidak saranin pakai a teraja pas traffic belanjol hindarin pakai layanan reguler pakenya sameday or minimal nextday paling mantap sih pakai sicepat kurirnya jin pesen siang sore nyampe pager,in,3,0,svvnrise,,,tubirfess,Moon,
1.39998E+18,Wed Jun 02 06:32:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres 002541371994 ini nomor resi nya kak, dan saya sbg penerima.",nomor resi nya kak sbg penerima,in,0,0,julielevine_,,,sicepat_ekspres,IDN,
1.39998E+18,Wed Jun 02 06:31:22 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@julielevine_ Hallo kaka dengan saya Agustin,mohon maaf sebelumnya,untuk mempermudah pengecekan bisa dibantu  untuk informasikan no resi SiCepatnya ka?  Terima kasih ^",hallo kakak agustin mohon maaf mempermudah pengecekan dibantu informasikan resi sicepatnya kakak terima kasih,in,0,0,sicepat_ekspres,,,julielevine_,Indonesia,
1.39998E+18,Wed Jun 02 06:30:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres sicepat kenapa ya sering banget CC ? Hadeh. Admin counter nya saat lagi ngelempar barang ke keranjang mohon di perhatikan lagi dong keranjang nya. Ketika butuh cepat jadi lama banget karena CC. Udah barang di lempar seenak jidat, salah keranjang juga. Ga efisien.",sicepat banget cc hadeh admin counter nya ngelempar barang keranjang mohon perhatikan keranjang nya butuh cepat banget cc barang lempar seenak jidat salah keranjang ga efisien,in,0,0,julielevine_,,,sicepat_ekspres,IDN,
1.39998E+18,Wed Jun 02 06:28:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Askrlfess Blg aja isinya surat minta tolong di plastikin, sicepat SM jnt klo req begitu diplastikin",bilang isinya surat plastikin sicepat jnt req diplastikin,in,0,0,pintullll,,,Askrlfess,,
1.39998E+18,Wed Jun 02 06:26:40 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@adjikholifaturr 002706341221 baik kak, ,apakah informasi yang kami sampaikan sudah jelas ? apakah masih ada informasi yang bisa kami bantu kembali ? terimakasih ^",kak informasi informasi bantu terimakasih,in,0,0,sicepat_ekspres,,,adjikholifaturr,Indonesia,
1.39998E+18,Wed Jun 02 06:26:36 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@dssr108  baik ka, mohon maaf sebelumnya ya atas kendalnya terima kasih ^",kakak mohon maaf kendalnya terima kasih,in,0,0,sicepat_ekspres,,,dssr108,Indonesia,
1.39998E+18,Wed Jun 02 06:25:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres Sudah cukup. Terima kasih.,terima kasih,in,0,0,dssr108,,,sicepat_ekspres,,
1.39998E+18,Wed Jun 02 06:24:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paling mantep emg sicepat sm jnt lainnya au deh,paling mantap emg sicepat jnt au deh,in,0,0,nabilaabl,,,,,
1.39998E+18,Wed Jun 02 06:24:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres Baik, saya tunggu hari ini sampai jam 19:00 wib. Kemarin sudah saya tunggu hingga pukul 22:00 wib tetapi tidak jadi di antar, kalo seumpama hari ini tidak sampai ke penerima apa kompensasi nya?",tunggu jam tunggu hingga tidak seumpama tidak penerima kompensasi nya,in,0,0,adjikholifaturr,,,sicepat_ekspres,Semarang,
1.39997E+18,Wed Jun 02 06:19:25 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@aandyeka_  002706563180 Baik kakak, untuk dapat di lakukan proses pengecekan tersebut, mohon untuk dapat melampirkan bukti PICKUP [kertas bewarna pink] dan DROP [struck bewarna putih] nya ya kak, agar dapat kami lakukan proses investigasi terlebih dahulu. Terima kasih ^",kakak lakukan proses pengecekan mohon melampirkan bukti pickup kertas bewarna pink drop struck bewarna putih nya kak lakukan proses investigasi terima kasih,in,0,0,sicepat_ekspres,,,aandyeka_,Indonesia,
1.39997E+18,Wed Jun 02 06:18:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sicepat_ekspres sudah saya dm,dm,in,0,0,pyodka,,,sicepat_ekspres,,
1.39997E+18,Wed Jun 02 06:18:46 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@adjikholifaturr 002706341221 Hi kak , mohon maaf ada kendala di internal kami. dan menurut data di system kami paket tersebut masih dalam proses pengiriman tim operasional akan mengirimkan paketnya maksimal jam 22:00 dan untuk tujuan alamat kantor di jam 17:00. ^",hai kak mohon maaf kendala internal data system paket dalam proses pengiriman tim operasional mengirimkan paketnya maksimal jam tujuan alamat kantor jam,in,0,0,sicepat_ekspres,,,adjikholifaturr,Indonesia,
1.39997E+18,Wed Jun 02 06:14:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sicepat_ekspres Di tracking coba min,tracking coba min,in,0,0,aandyeka_,,,sicepat_ekspres,,
1.39997E+18,Wed Jun 02 06:13:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sicepat_ekspres Lupa naruh min,lupa naruh min,in,0,0,aandyeka_,,,sicepat_ekspres,,
1.39997E+18,Wed Jun 02 06:13:20 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@dssr108 Baik ka, hal ini akan kami jadikan evaluasi agar lebih baik kedepannya. Apakah ada hal lain yang bisa dibantu ka? Terima kasih ^",kakak jadikan evaluasi kedepannya dibantu kakak terima kasih,in,0,0,sicepat_ekspres,,,dssr108,Indonesia,
1.39997E+18,Wed Jun 02 06:13:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres Kalo kurir nya tidak tau alamat penerima dan tidak ada inisiatif bertanya, mendingan saya ambil saja paketan nya di gerai mana????",kurir nya tidak alamat penerima tidak inisiatif mendingan ambil paketan nya gerai,in,0,0,adjikholifaturr,,,sicepat_ekspres,Semarang,
1.39997E+18,Wed Jun 02 06:10:57 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@adjikholifaturr 002706341221 baik ka,kami maksimalkan pengirimannya ya ka.mohon ditunggu ka,terima kasih ^",kakak maksimalkan pengirimannya kakak mohon ditunggu kakak terima kasih,in,0,0,sicepat_ekspres,,,adjikholifaturr,Indonesia,
1.39997E+18,Wed Jun 02 06:09:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres Siap. Mohon di-follow up ya. Terima kasih.,mohon follow up terima kasih,in,0,0,dssr108,,,sicepat_ekspres,,
1.39997E+18,Wed Jun 02 06:09:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sicepat_ekspres Kemarin sudah di kirim dan saya tunggu hingga pukul 22:00 wib sesuai arahan admin sicepat. Tapi kenyataan nya tidak di kirim. Tolong segera di follow up di kurir nya. Terima kasih https://t.co/wQi6IzS4iS,kirim tunggu hingga arahan admin sicepat kenyataan nya tidak kirim follow up kurir nya terima kasih,in,0,0,adjikholifaturr,FALSE,,sicepat_ekspres,Semarang,
1.39997E+18,Wed Jun 02 06:08:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sicepat literally bener-bener cepat baru 1 hari dah sampe,sicepat literally benar benar cepat deh,in,0,0,kirikovik,,,,,
1.39997E+18,Wed Jun 02 06:07:52 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@dssr108 Baik kak, mohon maaf atas ketidaknyamanannya ya kak perihal tersebut kami akan terus meningkatkan kualitas SDM kami ya kak. Terima kasih ^Agent",kak mohon maaf ketidaknyamanannya kak perihal kualitas sdm kak terima kasih agent,in,0,0,sicepat_ekspres,,,dssr108,Indonesia,
1.39997E+18,Wed Jun 02 06:06:21 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@aandyeka_ 002706563180 baik ka,mohon maaf sebelumnya bisa dibantu lampirkan bukti resi pick up nya berupa kertas berwarna pink yang diberikan ke pengirim saat serah terima paket dengan kurir ya ka.terima kasih ^",kakak mohon maaf dibantu lampirkan bukti resi pick up nya kertas berwarna pink diberikan pengirim serah terima paket kurir kakak terima kasih,in,0,0,sicepat_ekspres,,,aandyeka_,Indonesia,
1.39997E+18,Wed Jun 02 06:06:01 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@adjikholifaturr 002706341221 Hai Kak, SiCepat Ekspres dengan Dian, paket dengan no resi tsb , saat ini sedang dalam proses pengiriman ke alamat tujuan oleh Paket dibawa [SIGESIT - Hendrix Hermawan] mohon kesediaannya untuk menunggu ya kak, terimakasih. ^",hai kak sicepat ekspres dian paket resi tsb dalam proses pengiriman alamat tujuan paket dibawa sigesit hendrix hermawan mohon kesediaannya menunggu kak terimakasih,in,0,0,sicepat_ekspres,,,adjikholifaturr,Indonesia,
1.39997E+18,Wed Jun 02 06:03:31 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@pyodka 002540931712 Baik kak, sebelumnya kami mohon maaf untuk informasi selengkapnya mengenai paket kakak tersebut dapat dilanjutkan ke DM kami ya kak. Terima kasih ^",kak mohon maaf informasi selengkapnya paket kakak dilanjutkan dm kak terima kasih,in,0,0,sicepat_ekspres,,,pyodka,Indonesia,
1.39997E+18,Wed Jun 02 06:01:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres Siang admin, hari ini terakhir estimasi pengiriman tolong paketan saya di bantu follow up bagian kurir nya untuk segera di antar, kemarin sudah di antar akan tetapi kemungkinan kurir tidak tau alamat nya dan si kurir tidak ada inisiatif untuk bertanya kepada penerima paket. https://t.co/E4nyICQEbu",siang admin estimasi pengiriman paketan bantu follow up bagian kurir nya kurir tidak alamat nya si kurir tidak inisiatif penerima paket,in,0,0,adjikholifaturr,FALSE,,sicepat_ekspres,Semarang,
1.39997E+18,Wed Jun 02 05:59:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sicepat_ekspres Pengirim,pengirim,in,0,0,aandyeka_,,,sicepat_ekspres,,
1.39997E+18,Wed Jun 02 05:59:04 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@iqbalmohammad76  002707094120 Baik kak, mohon maaf atas ketidaknyamanan yang terjadi, kami akan bantu follow up kembali ke tim terkait, mohon berkenan menunggu untuk proses nya ya ka terima kasih ^",kak mohon maaf ketidaknyamanan bantu follow up tim terkait mohon berkenan menunggu proses nya kakak terima kasih,in,0,0,sicepat_ekspres,,,iqbalmohammad76,Indonesia,
1.39997E+18,Wed Jun 02 05:57:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sicepat_ekspres no resi 002540931712,resi,es,0,0,pyodka,,,sicepat_ekspres,,
1.39997E+18,Wed Jun 02 05:57:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Min @sicepat_ekspres tolong jangan mudah fotoÂ_ orang dong kurirnya. Pas ada anak ikutan keluar pula. Saya sendiri juga yang ambil. Selama ini ga pakai fotoÂ_ aman. Belum pernah ada masalah. Atau minimal minta izin dulu dong biar dikondisikan. Terima kasih.,min mudah foto kurirnya pas anak ikutan keluar ambil ga pakai foto aman minimal izin biar dikondisikan terima kasih,in,0,0,dssr108,,,sicepat_ekspres,,
1.39997E+18,Wed Jun 02 05:57:06 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@pyodka hallo kaka selamat siang dengan saya yogi prasetya. ada yang bisa kami bantu ? jika kakak ingin chek paket atau chek paket  yang terkendala, mohon kaka kirimkan ke kami dahulu untuk nomor resi paketnya, terima kasih ^",hallo kakak selamat siang yogi prasetya bantu kakak chek paket chek paket terkendala mohon kakak kirimkan nomor resi paketnya terima kasih,in,0,0,sicepat_ekspres,,,pyodka,Indonesia,
1.39997E+18,Wed Jun 02 05:54:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sicepat_ekspres,,und,0,0,pyodka,,,sicepat_ekspres,,
1.39997E+18,Wed Jun 02 05:54:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pake sicepat halu kok lama bgt ya paketku dikirim, udh berhari hari masi ngestuck di sidoarjo",pakai sicepat halu banget paketku dikirim berhari masi ngestuck sidoarjo,in,0,0,clinophileeee,,,,,
1.39997E+18,Wed Jun 02 05:52:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sicepat emang cepat ya. Paket dikirim kemarin, hari ini udah nyampe Sleman",sicepat cepat paket dikirim nyampe sleman,in,0,0,astrdh_,,,,"Rumpin, Indonesia",
1.39997E+18,Wed Jun 02 05:51:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aku pake j&amp;t , JNE aman"" aja dah. Sicepat kyknya blm klw poster gini. Tergantung kurir itu mah sbnrnya. https://t.co/ha9Uhey3fj",pakai j amp t jne aman deh sicepat kyknya poster gini tergantung kurir mah sbnrnya,in,0,0,junforwonwoo,FALSE,,,earth,
1.39997E+18,Wed Jun 02 05:49:41 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@milkywaynanaa baik kak, mohon ditunggu ya kak, terima kasih ^",kak mohon ditunggu kak terima kasih,in,0,0,sicepat_ekspres,,,milkywaynanaa,Indonesia,
1.39997E+18,Wed Jun 02 05:49:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres @sicepat_ekspres  tapi sudah lebih dr 1x24 jam blum di pick juga kok min,Mohon segera ya,tks",dr x jam pick min mohon terima kasih,in,0,0,iqbalmohammad76,,,"sicepat_ekspres, sicepat_ekspres",,
1.39997E+18,Wed Jun 02 05:48:11 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@aandyeka_ 002706563180 Hai kak selamat siang, mohon maaf sebelumnya kaka dari pihak pengirim atau pihak penerima ya kak. Terimakasih ^",hai kak selamat siang mohon maaf kakak pengirim penerima kak terimakasih,in,0,0,sicepat_ekspres,,,aandyeka_,Indonesia,
1.39997E+18,Wed Jun 02 05:47:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@sicepat_ekspres oke kak, ditunggu",oke kak ditunggu,in,0,0,milkywaynanaa,,,sicepat_ekspres,Indonesia,
1.39997E+18,Wed Jun 02 05:46:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres min cek DM dong,",min cek dm,in,0,0,IrliaReka,,,sicepat_ekspres,,
1.39997E+18,Wed Jun 02 05:44:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@sicepat_ekspres kenapa barang sampenya lama? Estimasi 31mei-1juni, udah tgl 2 juni blm ada hilal nya.",barang sampenya estimasi mei tanggal hilal nya,in,0,0,rurudragon,,,sicepat_ekspres,,
1.39997E+18,Wed Jun 02 05:44:41 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@milkywaynanaa 002538952026 Baik kakak, mohon berkenan untuk menunggu hingga batas estimasi yang telah ditentukan ya ka, terima kasih. ^Agent",kakak mohon berkenan menunggu hingga batas estimasi ditentukan kakak terima kasih agent,in,0,0,sicepat_ekspres,,,milkywaynanaa,Indonesia,
1.39997E+18,Wed Jun 02 05:44:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sicepat_ekspres mohon bantu 002706563180 di tracking barang gak gerak min. Help,mohon bantu tracking barang tidak gerak min help,in,0,0,aandyeka_,,,sicepat_ekspres,,
1.39996E+18,Wed Jun 02 05:42:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sakmeniko @tubirfess @sicepat_ekspres Si Cepat ini ga tepat janji anjir.Estimasi 3 hari masa besoknya udah nyampe",si cepat ga janji anjing estimasi besoknya nyampe,in,0,0,BlZURAl,,,"sakmeniko, tubirfess, sicepat_ekspres",,
1.39996E+18,Wed Jun 02 05:41:51 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@kakekjalanan  001126450820 Hi kak, dengan saya iqbal. Setelah kami lakukan pengecekan secara manual, data yang kakak berikan tidak ada di sistem kami. Mohon dapat konfirmasi kembali ke pihak pengirim ya kak. Terima kasih ^",hai kak iqbal lakukan pengecekan manual data kakak berikan tidak sistem mohon konfirmasi pengirim kak terima kasih,in,0,0,sicepat_ekspres,,,kakekjalanan,Indonesia,
1.39996E+18,Wed Jun 02 05:41:19 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sicepat_ekspres 002538952026,,und,0,0,milkywaynanaa,,,sicepat_ekspres,Indonesia,
1.39996E+18,Wed Jun 02 05:40:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@tubirfess sicepat bandung - jkt : 1 harianteraja jkt - jkt : 1 minggu_Ÿ_¡",sicepat bandung jakarta harianteraja jakarta jakarta,in,1,0,MlNTFLAVOR,,,tubirfess,,
1.39996E+18,Wed Jun 02 05:40:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paling enak sicepat udahan, kemaren seller belum kirim resi barangnya udah sampe wkwkwk https://t.co/g7Rw7yT9rL",paling enak sicepat udahan seller kirim resi barangnya wkwkwk,in,2,0,crmndei,FALSE,,,_Ÿ‡®_Ÿ‡© áµ—Ê°áµ‰Ê¸/áµ—Ê°áµ‰áµê,
1.39996E+18,Wed Jun 02 05:39:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sicepat_ekspres min, tolong di cek paket saya , dah 6 hari g sampe2.No. Resi 001126450820Trims",min cek paket deh g resi terima kasih,in,0,0,kakekjalanan,,,sicepat_ekspres,,
1.39996E+18,Wed Jun 02 05:39:22 +0000 2021,"<a href=""https://api.sociomile.net"" rel=""nofollow"">OmniChannel SML</a>","@milkywaynanaa  Hallo kak dengan kami SiCepat Ekspres, bisa dibantu nomor resi paketnya ya untuk kami lakukan pengecekan terlebih dulu. terima kasih ^",hallo kak sicepat ekspres dibantu nomor resi paketnya lakukan pengecekan terima kasih,in,0,0,sicepat_ekspres,,,milkywaynanaa,Indonesia,
